customer_id,total_wagered,avg_bet_per_session,loss_rate,total_sessions,days_since_last_visit,session_duration_volatility,loss_chasing_score,sessions_last_30d,bet_trend_ratio,avg_session_value,loss_chasing_indicator,normalized_avg_bet,normalized_sessions,normalized_loss_rate,period_id,total_bet,total_win
257902,1228.92,1228.92,4.63,3,0,2114.777738203237,0.0,3,1.0,4096.400000000001,0,0.03223193713696008,0.29529685571211756,-0.313164878943144,2022-H1,12289.2,11720.4
257807,42.56,42.56,7.4,3,0,29.35372895406599,0.0,3,1.0,255.33333333333334,0,-0.21305404466824499,0.29529685571211756,-0.24108399972714503,2022-H1,766.0,709.3
257805,786.43,786.43,8.05,3,0,1159.852871077649,0.0,3,1.0,10747.9,0,-0.05925512757272772,0.29529685571211756,-0.22416971399053878,2022-H1,32243.7,29647.62
257904,1157.6,1157.6,-41.63,2,0,2313.026371528136,0.0,2,1.0,8103.2,0,0.01748616332264801,-0.049645466622497185,-1.516941583828382,2022-H1,16206.4,22953.1
257907,303.38,303.38,39.96,6,0,326.096397241855,30.338,6,1.0,859.5833333333334,1,-0.1591281791852267,1.330123822715962,0.6061916057865462,2022-H1,5157.5,3096.5
258041,184.89,184.89,18.92,4,0,181.793943918533,0.0,4,1.0,508.4375,0,-0.1836265911209787,0.6402391780467324,0.058689187481630274,2022-H1,2033.75,1648.96
258044,142.02,142.02,6.57,1,0,133.169884078054,0.0,1,1.0,3408.5,0,-0.19249018230745593,-0.39458778895711194,-0.26268224151388836,2022-H1,3408.5,3184.55
257933,4540.79,4540.79,-40.17,2,0,3498.99037227108,0.0,2,1.0,34055.94,0,0.7169779539962645,-0.049645466622497185,-1.4789494958661589,2022-H1,68111.88,95473.58
258004,551.74,551.74,17.7,2,0,758.821710285097,0.0,2,1.0,1379.35,0,-0.10777848226258877,-0.049645466622497185,0.026942374252923108,2022-H1,2758.7,2270.3
258032,176.38,176.38,10.21,1,0,117.55595263533,0.0,1,1.0,881.9,0,-0.1853860770318003,-0.39458778895711194,-0.1679622413888934,2022-H1,881.9,791.88
258053,174.56,174.56,18.6,2,0,206.62650500705,0.0,2,1.0,1745.55,0,-0.1857623713159008,-0.049645466622497185,0.05036215450360873,2022-H1,3491.1,2841.91
257979,112.42,112.42,31.06,2,0,73.5100378633195,11.242,2,1.0,337.25,1,-0.19861013330161797,-0.049645466622497185,0.37459600108532215,2022-H1,674.5,465.0
258052,767.49,767.49,18.16,1,0,823.353944604165,0.0,1,1.0,5372.4,0,-0.06317106918858678,-0.39458778895711194,0.038912484158829086,2022-H1,5372.4,4397.0
258035,57.83,57.83,45.76,1,0,48.32811466079208,11.566,1,1.0,347.0,1,-0.20989689427362151,-0.39458778895711194,0.7571190785131864,2022-H1,347.0,188.2
257978,148.07,148.07,20.88,2,0,103.774060912799,14.807,2,1.0,1110.51,1,-0.1912393139454735,-0.049645466622497185,0.10969226447201211,2022-H1,2221.02,1757.24
257939,672.01,672.01,-1.67,2,0,687.320743023844,0.0,2,1.0,5376.1,0,-0.08291204624678243,-0.049645466622497185,-0.47710334069794286,2022-H1,10752.2,10931.4
257943,4264.2,4264.2,-22.28,1,0,3935.362778702873,0.0,1,1.0,21321.0,0,0.6597915605680457,-0.39458778895711194,-1.0134163084386425,2022-H1,21321.0,26071.45
258066,120.42,120.42,20.78,3,0,82.57436110791868,12.042,3,1.0,602.1066666666667,1,-0.196956092492385,0.29529685571211756,0.10709006666638043,2022-H1,1806.32,1431.03
258060,507.49,507.49,24.03,1,0,1012.534730639712,50.749,1,1.0,9134.8,1,-0.1169273954886587,-0.39458778895711194,0.19166149534941165,2022-H1,9134.8,6939.57
258072,266.58,266.58,37.81,1,0,134.368404954439,26.658,1,1.0,1332.9,1,-0.16673676690769842,-0.39458778895711194,0.550244352965464,2022-H1,1332.9,828.9
258080,89.0,89.0,43.63,1,0,32.70932588727563,17.8,1,1.0,534.0,1,-0.20345233777064753,-0.39458778895711194,0.7016922652532307,2022-H1,534.0,301.0
258134,939.88,939.88,36.16,1,0,1125.798237696258,93.988,1,1.0,4699.4,1,-0.02752855730062757,-0.39458778895711194,0.5073080891725403,2022-H1,4699.4,3000.3
258056,590.57,590.57,34.99,1,0,535.762226489824,59.057,1,1.0,1771.7,1,-0.09975018168477418,-0.39458778895711194,0.47686237484664923,2022-H1,1771.7,1151.8
258197,2224.56,2224.56,15.47,2,0,1232.055543030066,0.0,2,1.0,8898.25,0,0.2380855860500508,-0.049645466622497185,-0.03108663681266443,2022-H1,17796.5,15043.25
258106,930.81,930.81,7.38,3,0,1681.399588952976,0.0,3,1.0,13031.35,0,-0.029403826068095475,0.29529685571211756,-0.2416044392882714,2022-H1,39094.05,36207.48
258071,332.06,332.06,49.0,1,0,274.212372076827,66.412,1,1.0,1328.25,1,-0.15319844288412646,-0.39458778895711194,0.8414302874156544,2022-H1,1328.25,677.45
258166,66.25,66.25,70.26,1,0,34.91298707739953,19.875,1,1.0,265.0,1,-0.2081560163219038,-0.39458778895711194,1.3946575408929602,2022-H1,265.0,78.8
258079,94.17,94.17,0.35,1,0,37.00112610898935,0.0,1,1.0,282.5,0,-0.20238341389768072,-0.39458778895711194,-0.42453894502418194,2022-H1,282.5,281.5
258180,472.89,472.89,10.44,2,0,340.902407942613,0.0,2,1.0,1891.575,0,-0.12408112198859135,-0.049645466622497185,-0.16197718643594047,2022-H1,3783.15,3388.19
255586,456.8,456.8,3.26,1,0,270.900510643053,0.0,1,1.0,1370.4,0,-0.12740781156616118,-0.39458778895711194,-0.34881498888029866,2022-H1,1370.4,1325.7
255274,1102.36,1102.36,8.89,13,0,1062.748447416471,0.0,13,1.0,11871.53,0,0.006065011534894272,3.7447200790582653,-0.20231125242323225,2022-H1,154329.89,140609.03
258287,44.33,44.33,14.59,1,0,14.664696837416495,0.0,1,1.0,133.0,0,-0.2126880881392022,-0.39458778895711194,-0.05398597750222367,2022-H1,133.0,113.6
258388,938.86,938.86,18.28,3,0,1137.732690807735,0.0,3,1.0,7510.900000000001,0,-0.027739447503804773,0.29529685571211756,0.04203512152558719,2022-H1,22532.7,18413.33
258323,2190.38,2190.38,4.72,3,0,1921.70853253759,0.0,3,1.0,7301.25,0,0.23101869669260294,0.29529685571211756,-0.3108229009180754,2022-H1,21903.75,20868.9
258213,584.57,584.57,24.75,1,0,313.240646118846,58.457,1,1.0,4092.0,1,-0.10099071229169891,-0.39458778895711194,0.21039731954996008,2022-H1,4092.0,3079.2
258348,139.0,139.0,23.94,1,0,57.41950887982237,13.9,1,1.0,417.0,1,-0.19311458271294138,-0.39458778895711194,0.1893195173243431,2022-H1,417.0,317.15
258343,3246.06,3246.06,-3.63,4,0,2946.297403145869,0.0,4,1.0,9738.1875,0,0.4492859218789872,0.6402391780467324,-0.5281064176883248,2022-H1,38952.75,40367.51
258400,304.02,304.02,29.04,1,0,281.78136836128,30.402,1,1.0,3040.2,1,-0.15899585592048807,-0.39458778895711194,0.32203160541156123,2022-H1,3040.2,2157.43
258414,68.6,68.6,72.89,1,0,50.45762578639625,20.58,1,1.0,274.4,1,-0.20767014183419163,-0.39458778895711194,1.4630953431810747,2022-H1,274.4,74.4
258506,4022.79,4022.79,-5.29,2,0,8579.913349329969,0.0,2,1.0,56319.0,0,0.6098788115984289,-0.049645466622497185,-0.5713029012618115,2022-H1,112638.0,118593.0
258472,693.94,693.94,12.87,2,0,1216.581679317757,0.0,2,1.0,10756.05,0,-0.0783779068784725,-0.049645466622497185,-0.09874377975908943,2022-H1,21512.1,18742.96
258528,283.93,283.93,-4.81,1,0,431.676865943623,0.0,1,1.0,3407.1,0,-0.16314956590267438,-0.39458778895711194,-0.5588123517947792,2022-H1,3407.1,3571.05
258537,152.23,152.23,5.87,1,0,170.580535929793,0.0,1,1.0,2283.4,0,-0.19037921272467234,-0.39458778895711194,-0.2808976261533105,2022-H1,2283.4,2149.45
258440,1933.95,1933.95,5.91,2,0,1244.06556331784,0.0,2,1.0,6768.825,0,0.17800048610365124,-0.049645466622497185,-0.2798567470310578,2022-H1,13537.65,12737.85
258408,4708.92,4708.92,4.24,1,0,3035.385320130982,0.0,1,1.0,28253.5,0,0.7517396891533072,-0.39458778895711194,-0.32331345038510767,2022-H1,28253.5,27056.8
258486,76.51,76.51,36.79,1,0,63.74486972821159,7.651,1,1.0,459.05,1,-0.2060347089840625,-0.39458778895711194,0.5237019353480203,2022-H1,459.05,290.16
258473,689.8,689.8,-2.9,2,0,1079.639685265413,0.0,2,1.0,5173.5,0,-0.0792338729972506,-0.049645466622497185,-0.5091103737072131,2022-H1,10347.0,10647.5
258427,1555.82,1555.82,12.32,2,0,3625.107063363784,0.0,2,1.0,19447.775,0,0.09982017970424277,-0.049645466622497185,-0.11305586769006393,2022-H1,38895.55,34104.96
258487,722.0,722.0,29.04,1,0,863.283128527368,72.2,1,1.0,2166.0,1,-0.07257635874008783,-0.39458778895711194,0.32203160541156123,2022-H1,2166.0,1537.08
258417,89.9,89.9,42.07,1,0,86.55807299148937,17.98,1,1.0,449.5,1,-0.2032662581796088,-0.39458778895711194,0.6610979794853756,2022-H1,449.5,260.4
258458,1143.58,1143.58,26.48,2,0,949.9080469817,114.358,2,1.0,10292.175,1,0.014587456804467215,-0.049645466622497185,0.255415341587389,2022-H1,20584.35,15134.6
258442,203.57,203.57,11.12,4,0,242.201485850011,0.0,4,1.0,1984.7975,0,-0.1797644058314197,0.6402391780467324,-0.1442822413576447,2022-H1,7939.19,7056.32
258428,730.24,730.24,14.0,1,0,1011.742413907809,0.0,1,1.0,17525.7,0,-0.07087269670657786,-0.39458778895711194,-0.06933894455545088,2022-H1,17525.7,15072.8
258583,640.41,640.41,11.21,4,0,712.473211788584,0.0,4,1.0,7524.86,0,-0.08944550744325272,0.6402391780467324,-0.14194026333257612,2022-H1,30099.44,26723.82
258735,1498.6,1498.6,12.87,2,0,2009.746153746786,0.0,2,1.0,6743.7,0,0.08798965281620387,-0.049645466622497185,-0.09874377975908943,2022-H1,13487.4,11751.9
258692,178.05,178.05,37.72,2,0,177.66797377292,17.805,2,1.0,1602.44,1,-0.1850407960128729,-0.049645466622497185,0.5479023749403954,2022-H1,3204.88,1996.07
258588,236.16,236.16,13.55,1,0,302.232757986291,0.0,1,1.0,1180.8,0,-0.17302625708480682,-0.39458778895711194,-0.08104883468079364,2022-H1,1180.8,1020.8
258611,178.94,178.94,-3.27,3,0,145.161643091717,0.0,3,1.0,2505.22,0,-0.18485678397284572,0.29529685571211756,-0.5187385055880506,2022-H1,7515.66,7761.12
258695,64.96,64.96,-17.64,1,0,94.47691781594062,0.0,1,1.0,324.8,0,-0.20842273040239262,-0.39458778895711194,-0.8926743302573302,2022-H1,324.8,382.1
258728,373.0,373.0,15.82,1,0,395.617015980523,0.0,1,1.0,2611.0,0,-0.14473388904287668,-0.39458778895711194,-0.021978944492953383,2022-H1,2611.0,2197.95
258587,220.54,220.54,34.44,1,0,204.228678201667,22.054,1,1.0,1102.7,1,-0.17625577176483423,-0.39458778895711194,0.4625502869156746,2022-H1,1102.7,722.91
258618,2702.22,2702.22,0.4,6,0,3313.094571838463,0.0,6,1.0,25220.675,0,0.3368442276673291,1.330123822715962,-0.42323784612136617,2022-H1,151324.05,150722.97
258790,411.91,411.91,-3.2,1,0,471.74745300341,0.0,1,1.0,7826.2,0,-0.13668904805696974,-0.39458778895711194,-0.5169169671241084,2022-H1,7826.2,8076.34
258902,743.77,743.77,18.66,2,0,1159.100397846692,0.0,2,1.0,10040.95,0,-0.06807530018796258,-0.049645466622497185,0.051923473186987736,2022-H1,20081.9,16334.71
258901,845.27,845.27,-0.12,2,0,853.827960661237,0.0,2,1.0,8875.3,0,-0.04708965742081913,-0.049645466622497185,-0.43676927471065113,2022-H1,17750.6,17771.7
258903,2391.26,2391.26,6.63,2,0,5914.912522896725,0.0,2,1.0,39455.75,0,0.27255166141244314,-0.049645466622497185,-0.26112092283050936,2022-H1,78911.5,73679.4
258818,65.46,65.46,49.61,1,0,48.02438373715308,13.092,1,1.0,261.82,1,-0.20831935285181558,-0.39458778895711194,0.857303694030008,2022-H1,261.82,131.94
258900,583.78,583.78,-13.48,1,0,363.260691170955,0.0,1,1.0,3502.65,0,-0.10115404882161068,-0.39458778895711194,-0.7844229015430502,2022-H1,3502.65,3974.74
258829,225.47,225.47,14.93,2,0,138.505306757539,0.0,2,1.0,1014.6,0,-0.17523646911614438,-0.049645466622497185,-0.045138504963075796,2022-H1,2029.2,1726.3
258883,229.5,229.5,43.57,1,0,144.848886775149,45.9,1,1.0,1377.0,1,-0.17440324605849328,-0.39458778895711194,0.7001309465698516,2022-H1,1377.0,777.0
258921,96.59,96.59,10.01,1,0,80.66925064731915,0.0,1,1.0,482.95,0,-0.20188306655288774,-0.39458778895711194,-0.1731666370001569,2022-H1,482.95,434.63
258977,1988.4,1988.4,3.44,5,0,1936.637785637423,0.0,5,1.0,23463.120000000003,0,0.18925830136149321,0.9851815003813471,-0.34413103283016155,2022-H1,117315.6,113282.1
258928,50.0,50.0,33.33,1,0,30.31088913245535,5.0,1,1.0,150.0,1,-0.21151578671565832,-0.39458778895711194,0.4336658912731624,2022-H1,150.0,100.0
259031,818.27,818.27,-7.94,3,0,1213.357581736684,0.0,3,1.0,5455.133333333333,0,-0.05267204515198044,0.29529685571211756,-0.6402611431110524,2022-H1,16365.4,17664.62
258920,219.88,219.88,-6.63,1,0,227.235246622729,0.0,1,1.0,2858.45,0,-0.17639223013159594,-0.39458778895711194,-0.6061723518572767,2022-H1,2858.45,3048.09
258953,130.67,130.67,50.51,1,0,148.933989852328,26.134,1,1.0,392.0,1,-0.19483685270555523,-0.39458778895711194,0.8807234742806936,2022-H1,392.0,194.0
259003,914.42,914.42,6.67,1,0,1838.808044669932,0.0,1,1.0,18288.3,0,-0.032792542176011547,-0.39458778895711194,-0.26008004370825666,2022-H1,18288.3,17068.45
258985,309.15,309.15,20.01,1,0,219.038176711602,30.915,1,1.0,2473.2,1,-0.1579352022515674,-0.39458778895711194,0.08705314356301612,2022-H1,2473.2,1978.3
259099,1661.78,1661.78,-0.39,1,0,1604.776060899577,0.0,1,1.0,18279.6,0,0.12172795022253363,-0.39458778895711194,-0.44379520878585677,2022-H1,18279.6,18351.75
259189,354.37,354.37,-2.09,4,0,7.035712472806148,0.0,4,1.0,1594.6625,0,-0.14858573657737797,0.6402391780467324,-0.4880325714815962,2022-H1,6378.65,6512.28
259104,23.4,23.4,54.66,1,0,30.29708456821107,4.68,1,1.0,93.6,1,-0.21701547240635796,-0.39458778895711194,0.9887146832144103,2022-H1,93.6,42.44
259221,132.95,132.95,-60.52,1,0,149.151602442317,0.0,1,1.0,1196.56,0,-0.1943654510749238,-0.39458778895711194,-2.008496749312216,2022-H1,1196.56,1920.76
259193,357.85,357.85,9.72,2,0,457.509728233806,0.0,2,1.0,1431.4,0,-0.14786622882536163,-0.049645466622497185,-0.1807130106364889,2022-H1,2862.8,2584.4
259103,59.33,59.33,100.0,1,0,44.73626418615365,17.799,1,1.0,178.0,1,-0.20958676162189033,-0.39458778895711194,2.1685511682878365,2022-H1,178.0,0.0
259148,505.74,505.74,-3.84,1,0,449.438950093459,0.0,1,1.0,4551.65,0,-0.11728921691567841,-0.39458778895711194,-0.5335710330801514,2022-H1,4551.65,4726.58
259149,1200.02,1200.02,21.03,1,0,937.482800604135,120.002,1,1.0,7200.1,1,0.026256714713605914,-0.39458778895711194,0.11359556118045976,2022-H1,7200.1,5685.75
259252,924.67,924.67,2.4,5,0,778.764287276996,0.0,5,1.0,10171.36,0,-0.030673302389181787,0.9851815003813471,-0.3711938900087315,2022-H1,50856.8,49636.46
259218,14686.95,14686.95,8.58,2,0,20518.47116192,0.0,2,1.0,80778.25,0,2.8147482911221786,-0.049645466622497185,-0.2103780656206906,2022-H1,161556.5,147700.0
259424,419.74,419.74,22.56,1,0,376.040088795001,41.974,1,1.0,5876.3,1,-0.13507015561493296,-0.39458778895711194,0.15340918760662514,2022-H1,5876.3,4550.9
259288,517.44,517.44,-7.28,1,0,511.262124375969,0.0,1,1.0,4139.5,0,-0.11487018223217517,-0.39458778895711194,-0.6230866375938829,2022-H1,4139.5,4441.05
259348,131.83,131.83,6.32,1,0,75.05842169048498,0.0,1,1.0,791.0,0,-0.19459701678821645,-0.39458778895711194,-0.2691877360279677,2022-H1,791.0,741.0
259322,357.67,357.67,-33.01,1,0,311.604851267328,0.0,1,1.0,1073.0,0,-0.14790344474356937,-0.39458778895711194,-1.292632132982927,2022-H1,1073.0,1427.18
259426,115.7,115.7,14.29,1,0,89.60016741055789,0.0,1,1.0,347.1,0,-0.19793197656983244,-0.39458778895711194,-0.061792570919118876,2022-H1,347.1,297.5
259373,1421.84,1421.84,-18.69,3,0,1829.548793744096,0.0,3,1.0,3791.5833333333335,0,0.07211913125161341,0.29529685571211756,-0.9199974072164634,2022-H1,11374.75,13501.13
259398,418.32,418.32,4.37,3,0,294.490738996597,0.0,3,1.0,2928.2433333333333,0,-0.13536374785857183,0.29529685571211756,-0.3199305932377864,2022-H1,8784.73,8400.79
259399,542.27,542.27,-23.65,3,0,579.430879607244,0.0,3,1.0,2169.0666666666666,0,-0.10973645307051831,0.29529685571211756,-1.049066418375797,2022-H1,6507.2,8046.0
259404,3532.23,3532.23,15.18,2,0,3645.610039951039,0.0,2,1.0,33556.2,0,0.5084530291762626,-0.049645466622497185,-0.03863301044899647,2022-H1,67112.4,56923.5
259410,278.41,278.41,21.96,2,0,329.53652071485,27.841,2,1.0,2923.35,1,-0.16429085406104513,-0.049645466622497185,0.13779600077283483,2022-H1,5846.7,4562.6
259324,157.06,157.06,15.43,1,0,191.725680459398,0.0,1,1.0,942.35,0,-0.18938058558609794,-0.39458778895711194,-0.032127515934917146,2022-H1,942.35,796.95
259285,618.33,618.33,26.22,1,0,452.632208511301,61.833,1,1.0,6801.6,1,-0.09401066007673572,-0.39458778895711194,0.24864962729274648,2022-H1,6801.6,5018.03
259289,511.16,511.16,13.04,1,0,99.9561393812306,0.0,1,1.0,2555.8,0,-0.11616860426742305,-0.39458778895711194,-0.0943200434895155,2022-H1,2555.8,2222.48
259493,151.93,151.93,48.27,1,0,142.662690754567,30.386,1,1.0,455.8,1,-0.19044123925501857,-0.39458778895711194,0.822434243434543,2022-H1,455.8,235.8
259454,1200.2,1200.2,0.95,1,0,1002.251741496783,0.0,1,1.0,8401.4,0,0.02629393063181367,-0.39458778895711194,-0.4089257581903916,2022-H1,8401.4,8321.94
259515,4846.37,4846.37,5.35,3,0,3991.246091180092,0.0,3,1.0,59771.93333333333,0,0.7801581778069413,0.29529685571211756,-0.2944290547425955,2022-H1,179315.8,169717.06
259453,719.6,719.6,22.09,2,0,475.119532328445,71.96,2,1.0,1079.4,1,-0.07307257098285772,-0.049645466622497185,0.14117885792015605,2022-H1,2158.8,1681.93
256438,99.97,99.97,29.86,1,0,99.65962974043201,9.997,1,1.0,199.94,1,-0.20118423431098678,-0.39458778895711194,0.34336962741774146,2022-H1,199.94,140.24
259357,125.0,125.0,8.0,1,0,,0.0,1,1.0,125.0,0,-0.1960091541290991,-0.39458778895711194,-0.22547081289335466,2022-H1,125.0,115.0
238923,217.0,217.0,9.17,1,0,,0.0,1,1.0,217.0,0,-0.17698768482291982,-0.39458778895711194,-0.19502509856746342,2022-H1,217.0,197.1
256130,271.5,271.5,54.7,1,0,214.253354699524,54.3,1,1.0,543.0,1,-0.16571953181002014,-0.39458778895711194,0.9897555623366631,2022-H1,543.0,246.0
257724,18.5,18.5,-56.76,1,0,,0.0,1,1.0,18.5,0,-0.21802857240201318,-0.39458778895711194,-1.9106541118204627,2022-H1,18.5,29.0
256180,50.0,50.0,100.0,1,0,,15.0,1,1.0,50.0,1,-0.21151578671565832,-0.39458778895711194,2.1685511682878365,2022-H1,50.0,0.0
258501,379.5,379.5,26.35,1,0,85.55992052357225,37.95,1,1.0,759.0,1,-0.14338998088537486,-0.39458778895711194,0.25203248444006776,2022-H1,759.0,559.0
256963,351.05,351.05,31.33,1,0,460.255803874324,35.105,1,1.0,702.1,1,-0.14927216351320968,-0.39458778895711194,0.38162193516052784,2022-H1,702.1,482.1
255895,1480.0,1480.0,13.38,1,0,,0.0,1,1.0,1480.0,0,0.0841440079347372,-0.39458778895711194,-0.08547257095036757,2022-H1,1480.0,1282.0
258295,19.5,19.5,51.28,1,0,,3.9,1,1.0,19.5,1,-0.21782181730085906,-0.39458778895711194,0.9007603973840579,2022-H1,19.5,9.5
257408,21.0,21.0,95.24,1,0,,6.3,1,1.0,21.0,1,-0.21751168464912787,-0.39458778895711194,2.044686552739766,2022-H1,21.0,1.0
257317,165.0,165.0,60.61,1,0,,49.5,1,1.0,165.0,1,-0.1877389500829342,-0.39458778895711194,1.1435454526494981,2022-H1,165.0,65.0
256574,152.8,152.8,-5.24,1,0,,0.0,1,1.0,152.8,0,-0.19026136231701452,-0.39458778895711194,-0.5700018023589957,2022-H1,152.8,160.8
258335,40.5,40.5,-25.41,1,0,,0.0,1,1.0,40.5,0,-0.2134799601766225,-0.39458778895711194,-1.0948650997549156,2022-H1,40.5,50.79
257493,498.95,498.95,9.02,1,0,673.519209080187,0.0,1,1.0,997.9,0,-0.1186930840525149,-0.39458778895711194,-0.19892839527591102,2022-H1,997.9,907.9
259318,65.0,65.0,-148.08,1,0,81.31727983645297,0.0,1,1.0,130.0,0,-0.20841446019834647,-0.39458778895711194,-4.286981147923358,2022-H1,130.0,322.5
243443,30.0,30.0,-71.33,1,0,,0.0,1,1.0,30.0,0,-0.21565088873874078,-0.39458778895711194,-2.289794332101006,2022-H1,30.0,51.4
257452,36.1,36.1,27.65,1,0,12.586500705120546,3.61,1,1.0,72.2,1,-0.21438968262170063,-0.39458778895711194,0.2858610559132802,2022-H1,72.2,52.24
259223,49.5,49.5,60.61,1,0,29.546573405388315,14.85,1,1.0,99.0,1,-0.21161916426623537,-0.39458778895711194,1.1435454526494981,2022-H1,99.0,39.0
256586,408.13,408.13,30.44,1,0,384.842865660778,40.813,1,1.0,816.25,1,-0.13747058233933235,-0.39458778895711194,0.35846237469040554,2022-H1,816.25,567.75
258314,314.97,314.97,37.1,1,0,436.933691073396,31.497,1,1.0,6929.35,1,-0.1567318875628504,-0.39458778895711194,0.5317687485454787,2022-H1,6929.35,4358.32
201314,329.72,329.72,31.67,3,0,308.333265765758,32.972,3,1.0,989.1666666666666,1,-0.1536822498208271,0.29529685571211756,0.3904694076996758,2022-H1,2967.5,2027.55
258964,246.44,246.44,30.31,2,0,133.537818457294,24.644,2,1.0,492.875,1,-0.17090081464494242,-0.049645466622497185,0.3550795175430842,2022-H1,985.75,686.95
257759,233.2,233.2,35.0,2,0,223.293136929911,23.32,2,1.0,583.0,1,-0.17363825218422302,-0.049645466622497185,0.47712259462721235,2022-H1,1166.0,757.85
205413,135.17,135.17,4.1,13,0,157.91503034117,0.0,13,1.0,967.0115384615384,0,-0.1939064547503617,3.7447200790582653,-0.32695652731299213,2022-H1,12571.15,12055.18
257213,336.44,336.44,26.47,1,0,351.610740785741,33.644,1,1.0,4373.69,1,-0.1522928555410714,-0.39458778895711194,0.2551551218068258,2022-H1,4373.69,3215.92
259058,404.8,404.8,49.28,1,0,,80.96,1,1.0,404.8,1,-0.13815907682617556,-0.39458778895711194,0.8487164412714233,2022-H1,404.8,205.3
200835,1248.1222222222223,1248.1222222222223,0.047426801150172254,3,0,1086.895919852194,0.0,3,1.0,7488.733333333334,0,0.03620209453489957,0.29529685571211756,-0.43241249816508187,2022-H1,22466.2,21400.7
259187,2069.24,2069.24,-3.86,2,0,1850.994614334615,0.0,2,1.0,18623.125,0,0.20597238373879245,-0.049645466622497185,-0.5340914726412778,2022-H1,37246.25,38684.35
256762,235.65,235.65,16.42,2,0,231.8376989641,0.0,2,1.0,2710.0,0,-0.17313170218639543,-0.049645466622497185,-0.0063657576591629695,2022-H1,5420.0,4529.95
256268,57.2,57.2,78.67,1,0,10.182337649086284,17.16,1,1.0,114.4,1,-0.21002714998734862,-0.39458778895711194,1.6135023763465886,2022-H1,114.4,24.4
258441,1215.62,1215.62,3.06,2,0,1305.16475089151,0.0,2,1.0,7293.7,0,0.029482094291610212,-0.049645466622497185,-0.35401938449156206,2022-H1,14587.4,14140.3
200455,393.59,393.59,21.06,2,0,685.76517048303,39.359,2,1.0,1967.95,1,-0.1404768015101133,-0.049645466622497185,0.11437622052214921,2022-H1,3935.9,3106.95
256678,342.2,342.2,35.47,1,0,140.536792335673,34.22,1,1.0,1026.6,1,-0.15110194615842365,-0.39458778895711194,0.48935292431368144,2022-H1,1026.6,662.46
255438,231.36,231.36,8.53,3,0,283.396279013092,0.0,3,1.0,3624.6766666666667,0,-0.1740186815703466,0.29529685571211756,-0.2116791645235065,2022-H1,10874.03,9945.96
256247,367.0,367.0,11.26,2,0,301.596087507779,0.0,2,1.0,1101.0,0,-0.1459744196498014,-0.049645466622497185,-0.14063916442976027,2022-H1,2202.0,1954.08
257874,22.95,22.95,42.92,1,0,5.020458146424487,4.59,1,1.0,45.9,1,-0.21710851220187732,-0.39458778895711194,0.6832166608332454,2022-H1,45.9,26.2
255525,11796.68,11796.68,11.11,1,0,8981.070732593327,0.0,1,1.0,106170.14,0,2.2171702249094523,-0.39458778895711194,-0.14454246113820787,2022-H1,106170.14,94372.39
256421,787.86,787.86,11.11,2,0,1593.333115007276,0.0,2,1.0,4727.15,0,-0.058959467778077305,-0.049645466622497185,-0.14454246113820787,2022-H1,9454.3,8403.58
256718,192.04,192.04,19.47,1,0,274.513240041957,0.0,1,1.0,768.15,0,-0.18214829214772674,-0.39458778895711194,0.0730012754126047,2022-H1,768.15,618.58
2039810,523.75,523.75,19.09,1,0,,0.0,1,1.0,523.75,0,-0.11356555754389266,-0.39458778895711194,0.06311292375120417,2022-H1,523.75,423.75
255247,115.53,115.53,14.26,1,0,45.09732992835237,0.0,1,1.0,462.1,0,-0.19796712493702864,-0.39458778895711194,-0.06257323026080838,2022-H1,462.1,396.2
254535,362.3,362.3,3.19,4,0,335.639033820278,0.0,4,1.0,2173.7875,0,-0.1469461686252258,0.6402391780467324,-0.3506365273442409,2022-H1,8695.15,8418.05
255410,4314.0,4314.0,26.06,1,0,3118.157789464799,431.4,1,1.0,8628.0,1,0.670087964605521,-0.39458778895711194,0.2444861108037357,2022-H1,8628.0,6379.6
258116,414.25,414.25,-60.57,1,0,233.698791182154,0.0,1,1.0,828.5,0,-0.1362052411202691,-0.39458778895711194,-2.009797848215032,2022-H1,828.5,1330.3
258397,50.6,50.6,20.95,1,0,,5.06,1,1.0,50.6,1,-0.21139173365496583,-0.39458778895711194,0.11151380293595432,2022-H1,50.6,40.0
257495,42.09,42.09,28.25,3,0,27.81957173337813,4.209,3,1.0,126.26666666666667,1,-0.21315121956578745,0.29529685571211756,0.30147424274707063,2022-H1,378.8,271.8
255856,870.04,870.04,-4.2,3,0,1297.264929181205,0.0,3,1.0,4060.2000000000003,0,-0.04196833356523151,0.29529685571211756,-0.5429389451804256,2022-H1,12180.6,12691.95
255079,1853.44,1853.44,-32.67,3,0,1028.172663839429,0.0,3,1.0,3089.066666666667,0,0.16135463290973281,0.29529685571211756,-1.2837846604437793,2022-H1,9267.2,12295.1
258684,3381.04,3381.04,13.43,1,0,2488.235662154344,0.0,1,1.0,20286.25,0,0.47719372543277067,-0.39458778895711194,-0.08417147204755174,2022-H1,20286.25,17562.25
256977,2994.3,2994.3,-0.42,2,0,2434.999331622085,0.0,2,1.0,7485.75,0,0.3972332576124253,-0.049645466622497185,-0.44457586812754635,2022-H1,14971.5,15035.0
258817,102.8,102.8,23.3,1,0,96.26045397773689,10.28,1,1.0,514.0,1,-0.20059911737472064,-0.39458778895711194,0.1726654513683,2022-H1,514.0,394.24
